Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName
HPED,ATTH5100,Clinical & Field Practicum IV,3,3,1,1,4,4,20,Friday,8.5,2,W343,Lafave,Mark
HPED,ETOL2230,Clinical & Field Practicum IV,3,803,1,1,4,4,20,0,0,0,,Lafave,Mark
HPED,ATTH5100,Issues in Athletic Therapy,1,1,1,1,4,4,20,Monday,17,3,T230,McAllister,Jenelle
HPED,ETOL2230,Sustainable Tourism,1,1,1,1,4,4,20,Monday,8.5,1.5,Y214,Pavelka,Joseph
HPED,HPED1010,Sustainable Tourism,1,1,2,1,4,4,20,Wednesday,8.5,1.5,Y214,Pavelka,Joseph
HPED,ETOL3230,Ecotourism Facilitation Skills,1,1,1,1,4,4,20,Tuesday,11.5,1.5,E206,Pavelka,Joseph
HPED,HPED1010,Ecotourism Facilitation Skills,1,1,2,1,4,4,20,Thursday,11.5,1.5,E206,Pavelka,Joseph
HPED,ETOL5200,Issues Eco & Outdoor Leader,1,1,1,1,4,4,20,Friday,11.5,3,E123,Pavelka,Joseph
HPED,HPED1010,Historical & Philisophical Fnds,1,1,1,1,4,4,20,Monday,14.5,1.5,EB1102,Clark,Marty
HPED,HPED2830,Historical & Philisophical Fnds,1,1,2,1,4,4,20,Wednesday,14.5,1.5,EB1102,Clark,Marty
HPED,HPED1020,Historical & Philisophical Fnds,1,2,1,1,4,4,20,Monday,16,1.5,EA1024,Phillipson,Andrea
HPED,HPED2830,Historical & Philisophical Fnds,1,2,2,1,4,4,20,Wednesday,16,1.5,EA1024,Phillipson,Andrea
HPED,HPED1020,Leadership & Communication,1,1,1,1,4,4,20,Monday,10,1.5,E145,Booke,Julie
HPED,HPED2830,Leadership & Communication,1,1,2,1,4,4,20,Wednesday,10,1.5,E145,Booke,Julie
HPED,HPED1040,Leadership & Communication,1,2,1,1,4,4,20,Monday,11.5,1.5,E145,Booke,Julie
HPED,HPED2830,Leadership & Communication,1,2,2,1,4,4,20,Wednesday,11.5,1.5,E145,Booke,Julie
HPED,HPED1040,Leadership & Communication,1,3,1,1,4,4,20,Tuesday,8.5,1.5,X301,,
HPED,HPED2830,Leadership & Communication,1,3,2,1,4,4,20,Thursday,8.5,1.5,X301,,
HPED,HPED1040,Personal Health to Comm Action,1,1,1,1,4,4,20,Thursday,8.5,3,T107,,
HPED,HPED2830,Personal Health to Comm Action,1,2,1,1,4,4,20,Tuesday,13,3,T107,Eubank,Breda
HPED,HPED1640,Personal Health to Comm Action,1,3,1,1,4,4,20,Monday,14.5,3,T107,,
HPED,HPED2830,Personal Health to Comm Action,1,4,1,1,4,4,20,Thursday,17,3,T107,,
HPED,HPED1640,Program Planning,1,1,1,1,4,4,20,Tuesday,16,1.5,EC1145,,
HPED,HPED2830,Program Planning,1,1,2,1,4,4,20,Thursday,16,1.5,EC1145,,
HPED,HPED2030,Statistics & Research Methods,1,1,1,1,4,4,20,Monday,14.5,1.5,T137,King,Trevor
HPED,HPED2830,Statistics & Research Methods,1,1,2,1,4,4,20,Wednesday,14.5,1.5,T137,King,Trevor
HPED,HPED2050,Statistics & Research Methods,1,2,1,1,4,4,20,Monday,10,1.5,T235,King,Trevor
HPED,HPED2830,Statistics & Research Methods,1,2,2,1,4,4,20,Wednesday,10,1.5,T235,King,Trevor
HPED,HPED2050,Statistics & Research Methods,1,3,1,1,4,4,20,Monday,13,1.5,T137,Parnell,Jill
HPED,HPED2830,Statistics & Research Methods,1,3,2,1,4,4,20,Wednesday,13,1.5,T137,Parnell,Jill
HPED,HPED2050,Professional Practice,1,1,1,1,4,4,20,0,0,0,,Brown,Sarah
HPED,HPED2830,Professional Practice,1,801,1,1,4,4,20,0,0,0,,Brown,Sarah
HPED,HPED2507,Professional Practice,2,2,1,1,4,4,20,0,0,0,,Whelan,Heather
HPED,HPED2830,Professional Practice,2,802,1,1,4,4,20,0,0,0,,Whelan,Heather
HPED,HPED2507,Nutrition and Health,1,1,1,1,4,4,20,Tuesday,11.5,1.5,T231,Parnell,Jill
HPED,HPED2830,Nutrition and Health,1,1,2,1,4,4,20,Thursday,11.5,1.5,T231,Parnell,Jill
HPED,HPED2873,Nutrition and Health,1,2,1,1,4,4,20,Monday,8.5,1.5,T139,Lafave,Lynne
HPED,HPED2830,Nutrition and Health,1,2,2,1,4,4,20,Wednesday,8.5,1.5,T139,Lafave,Lynne
HPED,HPED2873,Nutrition and Health,1,3,1,1,4,4,20,Thursday,16,1.5,T231,Parnell,Jill
HPED,HPED2830,Nutrition and Health,1,4,1,1,4,4,20,Tuesday,17,3,T231,,
HPED,HPED2873,Nutrition and Health,1,5,1,1,4,4,20,Friday,9,3,T231,,
HPED,HPED2830,Intro Flexibility & Relaxation,1,1,1,3,4,4,20,Tuesday,8.5,1.5,U159,Whelan,Heather
HPED,HPED2873,Intro Flexibility & Relaxation,1,1,2,3,4,4,20,0,0,0,U161,Whelan,Heather
HPED,HPED2850,Intro Flexibility & Relaxation,1,1,3,3,4,4,20,Thursday,8.5,1.5,U159,Whelan,Heather
HPED,HPED2873,Intro Flexibility & Relaxation,1,1,4,3,4,4,20,0,0,0,U161,Whelan,Heather
HPED,HPED2850,Introductory Strength Training,1,1,1,3,4,4,20,Monday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Introductory Strength Training,1,1,2,3,4,4,20,0,0,0,U151,Whelan,Heather
HPED,HPED2851,Introductory Strength Training,1,1,3,3,4,4,20,Wednesday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Introductory Strength Training,1,1,4,3,4,4,20,0,0,0,U151,Whelan,Heather
HPED,HPED2851,Introductory Strength Training,2,2,1,1,4,3,1,Tuesday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Introductory Strength Training,2,2,2,1,4,3,1,0,0,0,U151,Whelan,Heather
HPED,HPED2851,Introductory Strength Training,2,2,3,1,4,3,1,Thursday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Introductory Strength Training,2,2,4,1,4,3,1,0,0,0,U151,Whelan,Heather
HPED,HPED2851,Cardiovascular Training,1,1,1,1,4,3,1,Monday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Cardiovascular Training,1,1,2,1,4,3,1,0,0,0,U270,Whelan,Heather
HPED,HPED2871,Cardiovascular Training,1,1,3,1,4,3,1,Wednesday,8.5,1.5,U161,Whelan,Heather
HPED,HPED2873,Cardiovascular Training,1,1,4,1,4,3,1,0,0,0,U270,Whelan,Heather
HPED,HPED2871,Introductory Mountain Travel,1,1,1,1,4,4,20,Friday,8.5,3,U133,,
HPED,HPED2873,Introductory Mountain Travel,1,1,2,1,4,4,20,0,0,0,EA1045,,
HPED,HPED2872,Wilderness Survival Techniq,1,1,1,1,4,4,20,Wednesday,14.5,3,T134,Sherrington,Ian
HPED,HPED2873,Wilderness Survival Techniq,2,2,1,1,4,4,20,Monday,11.5,1.5,I149,Sherrington,Ian
HPED,HPED4XXX,Wilderness Survival Techniq,2,2,2,1,4,4,20,Wednesday,11.5,1.5,I149,Sherrington,Ian
HPED,HPED2873,Wilderness Survival Techniq,2,3,1,1,4,4,20,Monday,8.5,1.5,T227,,
HPED,HPED4XXX,Wilderness Survival Techniq,2,3,2,1,4,4,20,Wednesday,8.5,1.5,T227,,
HPED,HPED2873,Wilderness Survival Techniq,2,4,1,1,4,4,20,Monday,8.5,1.5,X303,,
HPED,HPED4XXX,Wilderness Survival Techniq,2,4,2,1,4,4,20,Wednesday,8.5,1.5,X303,,
HPED,HPED2873,Intro Rock Climbing,1,1,1,1,4,4,20,Wednesday,10,3,U161,,
HPED,HPED4XXX,Intro Rock Climbing,1,1,2,1,4,4,20,0,0,0,U137,,
HPED,HPED2881,Intro Kayaking,1,1,1,1,4,4,20,Monday,13,3,U148,,
HPED,HPED4XXX,Intro Kayaking,1,1,2,1,4,4,20,0,0,0,U150,,
HPED,HPED2883,Req Aquatic Games,1,1,1,1,4,4,20,Monday,8.5,1.5,U148,Parnell,Jill
HPED,HPED4XXX,Req Aquatic Games,1,1,2,1,4,4,20,Wednesday,8.5,1.5,U148,Parnell,Jill
HPED,HPED2884,Req Aquatic Games,1,1,3,1,4,4,20,Monday,8.5,1.5,U150,Parnell,Jill
HPED,HPED4XXX,Req Aquatic Games,1,1,4,1,4,4,20,Wednesday,8.5,1.5,U150,Parnell,Jill
HPED,HPED2884,Introductory Winter Travel,1,1,1,1,4,4,20,Tuesday,13,3,EA1041,Sherrington,Ian
HPED,HPED4XXX,Introductory Winter Travel,1,2,1,1,4,4,20,Monday,14.5,3,EA1045,Sherrington,Ian
HPED,HPED3010,Sociological Perspectives,1,1,1,1,4,4,20,Tuesday,8.5,1.5,Y214,Clark,Marty
HPED,HPED4XXX,Sociological Perspectives,1,1,2,1,4,4,20,Thursday,8.5,1.5,Y214,Clark,Marty
HPED,HPED3050,Sociological Perspectives,1,2,1,1,4,4,20,Wednesday,11.5,1.5,Y216,Clark,Marty
HPED,HPED4XXX,Sociological Perspectives,1,2,2,1,4,4,20,Friday,11.5,1.5,Y216,Clark,Marty
HPED,HPED3050,Practicum,1,1,1,1,4,4,20,0,0,0,,Sheehan,Dwayne
HPED,HPED4XXX,Practicum,1,801,1,1,4,4,20,0,0,0,,Sheehan,Dwayne
HPED,HPED3884,Winter BackcountryTravel,1,1,1,1,4,4,20,Thursday,13,3,EA1045,Sherrington,Ian
HPED,HPED4XXX,TBD,1,1,1,1,4,4,20,Monday,16,1.5,X301,,
HPED,PHYL1530,TBD,1,1,2,1,4,4,20,Wednesday,16,1.5,X301,,
HPED,PHYL1310,Teaching Games for Understanding,1,1,1,1,4,4,20,Monday,13,1.5,U117,,
HPED,PHYL1530,Teaching Games for Understanding,1,1,2,1,4,4,20,Wednesday,13,1.5,U117,,
HPED,PHYL1512,Teaching Games for Understanding,1,1,3,1,4,4,20,Monday,13,1.5,Y214,,
HPED,PHYL1530,Teaching Games for Understanding,1,1,4,1,4,4,20,Wednesday,13,1.5,Y214,,
HPED,PHYL1512,Teaching Games for Understanding,1,2,1,1,4,4,20,Tuesday,11.5,1.5,U117,,
HPED,PHYL1530,Teaching Games for Understanding,1,2,2,1,4,4,20,Thursday,11.5,1.5,U117,,
HPED,PHYL1512,Teaching Games for Understanding,1,2,3,1,4,4,20,Tuesday,11.5,1.5,I119,,
HPED,PHYL1530,Teaching Games for Understanding,1,2,4,1,4,4,20,Thursday,11.5,1.5,I119,,
HPED,PHYL1512,Human Anatomy,1,1,1,1,4,4,20,Tuesday,11.5,1.5,EB1014,Valdez,Dennis
HPED,PHYL1530,Human Anatomy,1,1,2,1,4,4,20,Thursday,11.5,1.5,EB1014,Valdez,Dennis
HPED,PHYL3320,Human Anatomy,1,501,1,1,4,4,20,Thursday,13,3,U281,,
HPED,PHYL1530,Human Anatomy,1,502,1,1,4,4,20,Friday,13,3,U281,,
HPED,PHYL3320,Human Anatomy,1,503,1,1,4,4,20,Friday,10,3,U281,,
HPED,PHYL1530,Movement Education,1,1,1,1,4,4,20,Monday,8.5,1.5,W227,Cole,Lisa
HPED,PHYL3320,Movement Education,1,1,2,1,4,4,20,0,0,0,U117,Cole,Lisa
HPED,PHYL1550,Movement Education,1,1,3,1,4,4,20,Wednesday,8.5,1.5,W227,Cole,Lisa
HPED,PHYL3320,Movement Education,1,1,4,1,4,4,20,0,0,0,U117,Cole,Lisa
HPED,PHYL1550,Movement Education,1,2,1,1,4,4,20,Monday,10,1.5,W227,Cole,Lisa
HPED,PHYL3320,Movement Education,1,2,2,1,4,4,20,0,0,0,U117,Cole,Lisa
HPED,PHYL1550,Movement Education,1,2,3,1,4,4,20,Wednesday,10,1.5,W227,Cole,Lisa
HPED,PHYL3320,Movement Education,1,2,4,1,4,4,20,0,0,0,U117,Cole,Lisa
HPED,PHYL1550,Individual Activities,1,1,1,1,4,4,20,Tuesday,8.5,1.5,U117,,
HPED,PHYL3320,Individual Activities,1,1,2,1,4,4,20,0,0,0,EA2015,,
HPED,PHYL2510,Individual Activities,1,1,3,1,4,4,20,Thursday,8.5,1.5,U117,,
HPED,PHYL3320,Individual Activities,1,1,4,1,4,4,20,0,0,0,EA2015,,
HPED,PHYL2510,Individual Activities,1,2,1,1,4,4,20,Tuesday,8.5,1.5,U117,,
HPED,PHYL3320,Individual Activities,1,2,2,1,4,4,20,0,0,0,EA2013,,
HPED,PHYL2510,Individual Activities,1,2,3,1,4,4,20,Thursday,8.5,1.5,U117,,
HPED,PHYL3320,Individual Activities,1,2,4,1,4,4,20,0,0,0,EA2013,,
HPED,PHYL2510,Sport & Exercise Psychology,1,1,1,1,4,4,20,Tuesday,10,1.5,I115,Cole,Lisa
HPED,PHYL3320,Sport & Exercise Psychology,1,1,2,1,4,4,20,Thursday,10,1.5,I115,Cole,Lisa
HPED,PHYL2520,Sport & Exercise Psychology,1,101,1,1,4,4,20,Tuesday,10,1.5,I115,Cole,Lisa
HPED,PHYL3320,Sport & Exercise Psychology,1,101,2,1,4,4,20,Thursday,10,1.5,I115,Cole,Lisa
HPED,PHYL2520,Intro & Intermediate Coaching,1,1,1,1,4,4,20,Tuesday,10,1.5,W316,,
HPED,PHYL3320,Intro & Intermediate Coaching,1,1,2,1,4,4,20,Thursday,10,1.5,W316,,
HPED,PHYL5300,Intro & Intermediate Coaching,1,2,1,1,4,4,20,Tuesday,18,3,W316,,
HPED,PHYL3320,Adapted Physical Activity,1,1,1,1,4,4,20,Tuesday,12.5,2,Y224,Legg,David
HPED,PHYL5300,Adapted Physical Activity,1,401,1,1,4,4,20,Thursday,13,1,EA2009,Legg,David
HPED,PHYL3514,Adapted Physical Activity,1,402,1,1,4,4,20,Friday,11.5,1,E206,Legg,David
HPED,PHYL5300,Adapted Physical Activity,1,403,1,1,4,4,20,Friday,12.5,1,E206,Legg,David
HPED,PHYL3514,Exercise Physiology,1,1,1,1,4,4,20,Monday,16,1.5,Q306,Fletcher,Jared
HPED,PHYL5300,Exercise Physiology,1,1,2,1,4,4,20,Wednesday,16,1.5,Q306,Fletcher,Jared
HPED,PHYL3516,Exercise Physiology,1,101,1,1,4,4,20,Monday,16,1.5,Q306,Fletcher,Jared
HPED,PHYL5300,Exercise Physiology,1,101,2,1,4,4,20,Wednesday,16,1.5,Q306,Fletcher,Jared
HPED,PHYL3516,Exercise Physiology,1,501,1,1,4,4,20,Thursday,8.5,2,U277,,
HPED,PHYL5300,Exercise Physiology,1,502,1,1,4,4,20,Tuesday,14.5,2,U277,,
HPED,PHYL3516,Exercise Physiology,1,503,1,1,4,4,20,Tuesday,8.5,2,U277,,
HPED,PHYL5300,Exercise Physiology,1,504,1,1,4,4,20,Tuesday,12.5,2,U277,,
HPED,PHYL3516,Biomecanics,1,1,1,1,4,4,20,Monday,14.5,1.5,O226,Fletcher,Jared
HPED,PHYL5300,Biomecanics,1,1,2,1,4,4,20,Wednesday,14.5,1.5,O226,Fletcher,Jared
HPED,PHYL3518,Biomecanics,1,101,1,1,4,4,20,Monday,14.5,1.5,O226,Fletcher,Jared
HPED,PHYL5300,Biomecanics,1,101,2,1,4,4,20,Wednesday,14.5,1.5,O226,Fletcher,Jared
HPED,PHYL3518,Biomecanics,1,501,1,1,4,4,20,Tuesday,10.5,2,U281,,
HPED,PHYL5300,Biomecanics,1,502,1,1,4,4,20,Tuesday,8.5,2,U281,,
HPED,PHYL3518,Physical Growth & Development,1,1,1,1,4,4,20,Tuesday,13,1.5,Y222,Sheehan,Dwayne
HPED,PHYL5300,Physical Growth & Development,1,1,2,1,4,4,20,Thursday,13,1.5,Y222,Sheehan,Dwayne
HPED,PHYL3720,Physical Activity & the Older Adult,1,1,1,1,4,4,20,Tuesday,8.5,1.5,B220,Sheehan,Dwayne
HPED,PHYL5300,Physical Activity & the Older Adult,1,1,2,1,4,4,20,Thursday,8.5,1.5,B220,Sheehan,Dwayne
HPED,PHYL4340,Health Promotion,1,1,1,1,4,4,20,Wednesday,10,3,T107,Eubank,Breda
HPED,PHYL5300,Health Promotion,1,2,1,1,4,4,20,Monday,10,3,T107,Eubank,Breda
HPED,PHYL4518,Motor Learning,1,1,1,1,4,4,20,Monday,13,1.5,Q306,King,Trevor
HPED,PHYL5300,Motor Learning,1,1,2,1,4,4,20,Wednesday,13,1.5,Q306,King,Trevor
HPED,HIST2206,Motor Learning,1,501,1,1,4,4,20,Monday,10.5,2,U277,,
HPED,PHYL5300,Motor Learning,1,502,1,1,4,4,20,Thursday,10.5,2,U277,,
HPED,HIST2206,Motor Learning,1,503,1,1,4,4,20,Tuesday,10.5,2,U277,,
HPED,PHYL5300,Issues Physical Lit & Health,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EA1010,Van Wyk,Nadine
HPED,HIST2206,Issues Physical Lit & Health,1,1,2,1,4,4,20,Thursday,8.5,1.5,EA1010,Van Wyk,Nadine
HPED,SRMG2400,Issues Physical Lit & Health,1,2,1,1,4,4,20,Tuesday,14.5,1.5,EB1108,,
HPED,HIST2206,Issues Physical Lit & Health,1,2,2,1,4,4,20,Thursday,14.5,1.5,EB1108,,
HPED,SRMG2400,Issues Physical Lit & Health,1,3,1,1,4,4,20,Monday,8.5,1.5,E145,,
HPED,HIST2206,Issues Physical Lit & Health,1,3,2,1,4,4,20,Wednesday,8.5,1.5,E145,,
HPED,SRMG2400,Commerical Recreation,1,1,1,1,4,4,20,Wednesday,13,1.5,Y314,Cole,Lisa
HPED,HIST2206,Commerical Recreation,1,1,2,1,4,4,20,Friday,13,1.5,Y314,Cole,Lisa
HPED,SRMG3400,Facility and Event Management,1,1,1,1,4,4,20,Tuesday,8.5,1.5,Y318,Legg,David
HPED,HIST2206,Facility and Event Management,1,1,2,1,4,4,20,Thursday,8.5,1.5,Y318,Legg,David
HPED,SRMG5400,Issues in Sport & Rec Mgmt,1,1,1,1,4,4,20,Wednesday,14.5,1.5,X303,Booke,Julie
HPED,HIST2206,Issues in Sport & Rec Mgmt,1,1,2,1,4,4,20,Friday,14.5,1.5,X303,Booke,Julie
HUMN,ARTH1101,Prehistory to Renaissance,1,1,1,1,4,4,20,Tuesday,14.5,1.5,E177,,
HUMN,HIST2206,Prehistory to Renaissance,1,1,2,1,4,4,20,Thursday,14.5,1.5,E177,,
HUMN,ARTH1103,Prehistory to Renaissance,1,2,1,1,4,4,20,Monday,14.5,1.5,E177,,
HUMN,HIST2206,Prehistory to Renaissance,1,2,2,1,4,4,20,Wednesday,14.5,1.5,E177,,
HUMN,ARTH1103,History of: Renaissance to Present,1,1,1,1,4,4,20,Monday,11.5,1.5,E177,,
HUMN,HIST2206,History of: Renaissance to Present,1,1,2,1,4,4,20,Wednesday,11.5,1.5,E177,,
HUMN,ARTH2207,History of: Renaissance to Present,1,2,1,1,4,4,20,Tuesday,10,1.5,E177,,
HUMN,HIST2206,History of: Renaissance to Present,1,2,2,1,4,4,20,Thursday,10,1.5,E177,,
HUMN,ARTH2207,"Studies in Art, Design, and Visual",1,1,1,1,4,4,20,Monday,13,1.5,,Surdu,Robert
HUMN,HIST2206,"Studies in Art, Design, and Visual",1,1,2,1,4,4,20,Wednesday,13,1.5,,Surdu,Robert
HUMN,ARTH2209,History of Modern Art fro 1850-1920,1,1,1,1,4,4,20,Tuesday,11.5,1.5,E177,,
HUMN,HIST2206,History of Modern Art fro 1850-1920,1,1,2,1,4,4,20,Thursday,11.5,1.5,E177,,
HUMN,ARTH3309,Modern Architecture,1,1,1,1,4,4,20,Tuesday,8.5,1.5,E177,Surdu,Robert
HUMN,HIST2206,Modern Architecture,1,1,2,1,4,4,20,Thursday,8.5,1.5,E177,Surdu,Robert
HUMN,ARTH3313,"Impressionism: Art, Leisure&Society",1,1,1,1,4,4,20,Wednesday,10,1.5,E177,,
HUMN,HIST2206,"Impressionism: Art, Leisure&Society",1,1,2,1,4,4,20,Friday,10,1.5,E177,,
HUMN,ARTH3315,Art and Ideas,1,1,1,1,4,4,20,Monday,14.5,1.5,E133,Surdu,Robert
HUMN,HIST2206,Art and Ideas,1,1,2,1,4,4,20,Wednesday,14.5,1.5,E133,Surdu,Robert
HUMN,ARTH3317,Contemporary Art from 1970 to Today,1,1,1,1,4,4,20,Tuesday,16,1.5,E177,,
HUMN,HIST2206,Contemporary Art from 1970 to Today,1,1,2,1,4,4,20,Thursday,16,1.5,E177,,
HUMN,CLAS1111,Medicine & the Life Sciences,1,1,1,1,4,4,20,Tuesday,14.5,1.5,EA1070,Merrells,Teresa
HUMN,HIST2206,Medicine & the Life Sciences,1,1,2,1,4,4,20,Thursday,14.5,1.5,EA1070,Merrells,Teresa
HUMN,CNST3730,Medicine & the Life Sciences,1,2,1,1,4,4,20,Wednesday,14.5,1.5,EA1050,,
HUMN,HIST2206,Medicine & the Life Sciences,1,2,2,1,4,4,20,Friday,14.5,1.5,EA1050,,
HUMN,CNST3730,Canadian Issues in Context,1,1,1,1,4,4,20,Monday,16,1.5,EA2062,Niergarth,Kirk
HUMN,HIST2206,Canadian Issues in Context,1,1,2,1,4,4,20,Wednesday,16,1.5,EA2062,Niergarth,Kirk
HUMN,HIST1100,Introduction to History,1,1,1,1,4,4,20,Tuesday,13,1.5,EA1070,Birjandifar,Nazak
HUMN,HIST2206,Introduction to History,1,401,1,1,4,4,20,Thursday,13,1.5,EA1070,Birjandifar,Nazak
HUMN,HIST1101,Europe to 1500,1,1,1,1,4,4,20,Tuesday,8.5,2,EA1004,,
HUMN,HIST2206,Europe to 1500,1,1,2,1,4,4,20,Thursday,8.5,2,EA1004,,
HUMN,HIST1103,Europe since 1500,1,1,1,1,4,4,20,Monday,16.5,2,EC1160,,
HUMN,HIST2206,Europe since 1500,1,1,2,1,4,4,20,Wednesday,16.5,2,EC1160,,
HUMN,HIST1119,The U.S. 1865 to Present,1,1,1,1,4,4,20,Tuesday,14.5,2,EC1160,,
HUMN,HIST2206,The U.S. 1865 to Present,1,1,2,1,4,4,20,Thursday,14.5,2,EC1160,,
HUMN,HIST1131,Introduction to Canada: Pre-Confede,1,1,1,1,4,4,20,Monday,14.5,2,EA1004,,
HUMN,HIST2206,Introduction to Canada: Pre-Confede,1,1,2,1,4,4,20,Wednesday,14.5,2,EA1004,,
HUMN,HIST1133,"Modern Canada, 1867 to Present",1,1,1,1,4,4,20,Monday,12.5,2,EC1170,Niergarth,Kirk
HUMN,HIST2206,"Modern Canada, 1867 to Present",1,1,2,1,4,4,20,Wednesday,12.5,2,EC1170,Niergarth,Kirk
HUMN,HIST1201,Why History Matters,1,1,1,1,4,4,20,Tuesday,11.5,1.5,EA1070,Nielson,Carmen
HUMN,HIST2206,Why History Matters,1,1,2,1,4,4,20,Thursday,11.5,1.5,EA1070,Nielson,Carmen
HUMN,HIST2108,Why History Matters,1,1,3,1,4,4,20,Tuesday,11.5,1.5,EA1070,Clemis,David
HUMN,HIST2206,Why History Matters,1,1,4,1,4,4,20,Thursday,11.5,1.5,EA1070,Clemis,David
HUMN,HIST2108,Why History Matters,1,1,5,1,4,4,20,Tuesday,11.5,1.5,EA1070,Niergarth,Kirk
HUMN,HIST2206,Why History Matters,1,1,6,1,4,4,20,Thursday,11.5,1.5,EA1070,Niergarth,Kirk
HUMN,HIST2108,Why History Matters,1,1,7,1,4,4,20,Tuesday,11.5,1.5,EA1070,Ryland,Glen
HUMN,HIST2206,Why History Matters,1,1,8,1,4,4,20,Thursday,11.5,1.5,EA1070,Ryland,Glen
HUMN,HIST2108,Why History Matters,1,2,1,1,4,4,20,Wednesday,10,1.5,EA2062,Nielson,Carmen
HUMN,HIST2206,Why History Matters,1,2,2,1,4,4,20,Friday,10,1.5,EA2062,Nielson,Carmen
HUMN,HIST2108,Why History Matters,1,2,3,1,4,4,20,Wednesday,10,1.5,EA2062,Clemis,David
HUMN,HIST2206,Why History Matters,1,2,4,1,4,4,20,Friday,10,1.5,EA2062,Clemis,David
HUMN,HIST2108,Why History Matters,1,2,5,1,4,4,20,Wednesday,10,1.5,EA2062,Niergarth,Kirk
HUMN,HIST2206,Why History Matters,1,2,6,1,4,4,20,Friday,10,1.5,EA2062,Niergarth,Kirk
HUMN,HIST2108,Why History Matters,1,2,7,1,4,4,20,Wednesday,10,1.5,EA2062,Ryland,Glen
HUMN,HIST2206,Why History Matters,1,2,8,1,4,4,20,Friday,10,1.5,EA2062,Ryland,Glen
HUMN,HIST2108,Gender History in Canada,1,1,1,1,4,4,20,Tuesday,10,1.5,EA1054,Nielson,Carmen
HUMN,HIST2206,Gender History in Canada,1,1,2,1,4,4,20,Thursday,10,1.5,EA1054,Nielson,Carmen
HUMN,HIST2202,The Historian's Craft,1,1,1,1,4,4,20,Tuesday,14.5,3,EA2021,Clemis,David
HUMN,HIST2206,The History of Ancient Rome,1,1,1,1,4,4,20,Monday,10,1.5,EA2007,Willikes,Carolyn
HUMN,HIST2241,The History of Ancient Rome,1,1,2,1,4,4,20,Wednesday,10,1.5,EA2007,Willikes,Carolyn
HUMN,HIST2220,The United States as a World Power,1,1,1,1,4,4,20,Tuesday,11.5,1.5,EA1054,England,Shawn
HUMN,HIST2241,The United States as a World Power,1,1,2,1,4,4,20,Thursday,11.5,1.5,EA1054,England,Shawn
HUMN,HIST2229,Europe: The Renaissance -French Rev,1,1,1,1,4,4,20,Wednesday,11.5,1.5,EA1070,,
HUMN,HIST2241,Europe: The Renaissance -French Rev,1,1,2,1,4,4,20,Friday,11.5,1.5,EA1070,,
HUMN,HIST2238,Topics in Ancient/Medieval History,1,1,1,1,4,4,20,Monday,13,3,EA1050,Hutchison,Emily
HUMN,HIST2241,Britain and its Empire in the Ninet,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EA2070,,
HUMN,HIST3336,Britain and its Empire in the Ninet,1,1,2,1,4,4,20,Thursday,8.5,1.5,EA2070,,
HUMN,HIST2243,Europe in the Nineteenth and Twenti,1,1,1,1,4,4,20,Tuesday,10,1.5,EA1056,,
HUMN,HIST3336,Europe in the Nineteenth and Twenti,1,1,2,1,4,4,20,Thursday,10,1.5,EA1056,,
HUMN,HIST2250,The Modern MiddleEast: 1800-Present,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EA2068,Birjandifar,Nazak
HUMN,HIST3336,The Modern MiddleEast: 1800-Present,1,1,2,1,4,4,20,Thursday,8.5,1.5,EA2068,Birjandifar,Nazak
HUMN,HIST2263,Conflict & Society in the 20th C.,1,1,1,1,4,4,20,Monday,14.5,1.5,EA2068,Lexier,Roberta
HUMN,HIST3336,Conflict & Society in the 20th C.,1,1,2,1,4,4,20,Wednesday,14.5,1.5,EA2068,Lexier,Roberta
HUMN,HIST2272,Latin America After Independence,1,1,1,1,4,4,20,Monday,10,1.5,EA1060,England,Shawn
HUMN,HIST3336,Latin America After Independence,1,1,2,1,4,4,20,Wednesday,10,1.5,EA1060,England,Shawn
HUMN,HIST2291,Film and History,1,1,1,1,4,4,20,Friday,10,3,EA2052,Birjandifar,Nazak
HUMN,HIST3336,Film and History,1,2,1,1,4,4,20,Thursday,14.5,3,E133,Murray,Scott
HUMN,HIST3304,Children and Youth in Context,1,1,1,1,4,4,20,Tuesday,14.5,1.5,EA2052,Nielson,Carmen
HUMN,HIST3336,Children and Youth in Context,1,1,2,1,4,4,20,Thursday,14.5,1.5,EA2052,Nielson,Carmen
HUMN,HIST3318,"Discipline, Punishment, and the St",1,1,1,1,4,4,20,Monday,8.5,1.5,EA2054,England,Shawn
HUMN,HIST3336,"Discipline, Punishment, and the St",1,1,2,1,4,4,20,Wednesday,8.5,1.5,EA2054,England,Shawn
HUMN,HIST3319,Conflict & Violence in Cdn History,1,1,1,1,4,4,20,Tuesday,14.5,1.5,EA2027,,
HUMN,HIST3336,Conflict & Violence in Cdn History,1,1,2,1,4,4,20,Thursday,14.5,1.5,EA2027,,
